,cv_idx,smote__sampling_strategy,train_score,test_score
240,47,<function _fit_score.<locals>.resampling at 0x7f17cbf02048>,1.0,0.8581460674157303
241,47,<function _fit_score.<locals>.resampling at 0x7f17cbf020d0>,1.0,0.9550561797752809
242,47,<function _fit_score.<locals>.resampling at 0x7f17cbf02158>,1.0,0.8581460674157303
243,47,<function _fit_score.<locals>.resampling at 0x7f17cbf021e0>,1.0,0.8581460674157303
244,47,<function _fit_score.<locals>.resampling at 0x7f17cbf02268>,1.0,0.9887640449438202
245,48,<function _fit_score.<locals>.resampling at 0x7f17cbf02598>,1.0,0.75
246,48,<function _fit_score.<locals>.resampling at 0x7f17cbf02620>,1.0,0.7387640449438202
247,48,<function _fit_score.<locals>.resampling at 0x7f17cbf026a8>,1.0,0.6137640449438201
248,48,<function _fit_score.<locals>.resampling at 0x7f17cbf02730>,1.0,0.7106741573033708
249,48,<function _fit_score.<locals>.resampling at 0x7f17cbf027b8>,1.0,0.7219101123595505
250,49,<function _fit_score.<locals>.resampling at 0x7f17cbf02ae8>,1.0,0.7275280898876405
251,49,<function _fit_score.<locals>.resampling at 0x7f17cbf02b70>,1.0,0.7387640449438202
252,49,<function _fit_score.<locals>.resampling at 0x7f17cbf02bf8>,1.0,0.7162921348314607
253,49,<function _fit_score.<locals>.resampling at 0x7f17cbf02c80>,1.0,0.8469101123595506
254,49,<function _fit_score.<locals>.resampling at 0x7f17cbf02d08>,1.0,0.6081460674157303
255,50,<function _fit_score.<locals>.resampling at 0x7f17cbefbf28>,1.0,0.7722222222222223
256,50,<function _fit_score.<locals>.resampling at 0x7f17cbf02840>,1.0,0.4777777777777778
257,50,<function _fit_score.<locals>.resampling at 0x7f17cbf028c8>,1.0,0.6833333333333333
258,50,<function _fit_score.<locals>.resampling at 0x7f17cbf02950>,1.0,0.6833333333333333
259,50,<function _fit_score.<locals>.resampling at 0x7f17cbf029d8>,1.0,0.5611111111111111
260,51,<function _fit_score.<locals>.resampling at 0x7f17cbf04840>,1.0,0.4666666666666667
261,51,<function _fit_score.<locals>.resampling at 0x7f17cbf048c8>,1.0,0.46111111111111114
262,51,<function _fit_score.<locals>.resampling at 0x7f17cbf04950>,1.0,0.46111111111111114
263,51,<function _fit_score.<locals>.resampling at 0x7f17cbf049d8>,1.0,0.4722222222222222
264,51,<function _fit_score.<locals>.resampling at 0x7f17cbf04a60>,1.0,0.7166666666666667
265,52,<function _fit_score.<locals>.resampling at 0x7f17cbf04ae8>,1.0,0.6138888888888888
266,52,<function _fit_score.<locals>.resampling at 0x7f17cbf04b70>,1.0,0.6083333333333333
267,52,<function _fit_score.<locals>.resampling at 0x7f17cbf04bf8>,1.0,0.6138888888888888
268,52,<function _fit_score.<locals>.resampling at 0x7f17cbf04c80>,1.0,0.8527777777777779
269,52,<function _fit_score.<locals>.resampling at 0x7f17cbf04d08>,1.0,0.7333333333333333
270,53,<function _fit_score.<locals>.resampling at 0x7f17cbf0b378>,1.0,0.4777777777777778
271,53,<function _fit_score.<locals>.resampling at 0x7f17cbf0b400>,1.0,0.4888888888888889
272,53,<function _fit_score.<locals>.resampling at 0x7f17cbf0b488>,1.0,0.49444444444444446
273,53,<function _fit_score.<locals>.resampling at 0x7f17cbf0b510>,1.0,0.625
274,53,<function _fit_score.<locals>.resampling at 0x7f17cbf0b598>,1.0,0.6083333333333333
275,54,<function _fit_score.<locals>.resampling at 0x7f17cbf0b620>,1.0,0.8694444444444445
276,54,<function _fit_score.<locals>.resampling at 0x7f17cbf0b6a8>,1.0,0.9777777777777779
277,54,<function _fit_score.<locals>.resampling at 0x7f17cbf0b730>,1.0,0.7388888888888888
278,54,<function _fit_score.<locals>.resampling at 0x7f17cbf0b7b8>,1.0,0.7333333333333333
279,54,<function _fit_score.<locals>.resampling at 0x7f17cbf0b840>,1.0,0.6027777777777777
280,55,<function _fit_score.<locals>.resampling at 0x7f17cbf042f0>,1.0,0.7388888888888888
281,55,<function _fit_score.<locals>.resampling at 0x7f17cbf04378>,1.0,0.6138888888888888
282,55,<function _fit_score.<locals>.resampling at 0x7f17cbf04400>,1.0,0.8583333333333333
283,55,<function _fit_score.<locals>.resampling at 0x7f17cbf04488>,1.0,0.7222222222222221
284,55,<function _fit_score.<locals>.resampling at 0x7f17cbf04510>,1.0,0.7444444444444445
285,56,<function _fit_score.<locals>.resampling at 0x7f17cbf04598>,1.0,0.8525280898876405
286,56,<function _fit_score.<locals>.resampling at 0x7f17cbf04620>,1.0,0.6882022471910113
287,56,<function _fit_score.<locals>.resampling at 0x7f17cbf046a8>,1.0,0.6882022471910113
288,56,<function _fit_score.<locals>.resampling at 0x7f17cbf04730>,1.0,0.8356741573033708
289,56,<function _fit_score.<locals>.resampling at 0x7f17cbf047b8>,1.0,0.8469101123595506
290,57,<function _fit_score.<locals>.resampling at 0x7f17cbf0b8c8>,1.0,0.6137640449438201
